Id,Text,Query,Label,LabelStr
1544440274927116290,,guns should be banned,1,FAVOR
1529248048152465408,,guns should be banned,1,FAVOR
1532728947665907712,,guns should be banned,2,NEUTRAL
1532927779963932673,,guns should be banned,2,NEUTRAL
1535349011674193922,,guns should be banned,2,NEUTRAL
1537617334621425665,,guns should be banned,2,NEUTRAL
1532507716953964549,,guns should be banned,2,NEUTRAL
1544036393059602435,,guns should be banned,2,NEUTRAL
1529603824616357890,,guns should be banned,2,NEUTRAL
1540001402864418827,,guns should be banned,0,AGAINST
1532542816785678348,,guns should be banned,2,NEUTRAL
1540539874113032193,,guns should be banned,0,AGAINST
1536633153254735872,,guns should be banned,1,FAVOR
1536666795032997888,,guns should be banned,0,AGAINST
1536033402041913351,,guns should be banned,0,AGAINST
1538989173104852995,,guns should be banned,2,NEUTRAL
1540446815006478336,,guns should be banned,1,FAVOR
1543218501766324227,,guns should be banned,0,AGAINST
1530325570071842816,,guns should be banned,1,FAVOR
1544065709587800065,,guns should be banned,2,NEUTRAL
1535796059930349568,,guns should be banned,2,NEUTRAL
1532948681414017024,,guns should be banned,0,AGAINST
1529242206913146884,,guns should be banned,2,NEUTRAL
1542311730130329600,,guns should be banned,2,NEUTRAL
1533443520823906305,,guns should be banned,1,FAVOR
1539049065383571456,,guns should be banned,0,AGAINST
1544044750046724097,,guns should be banned,1,FAVOR
1533058307921006598,,guns should be banned,1,FAVOR
1529250019563520002,,guns should be banned,1,FAVOR
1529607471979020289,,guns should be banned,0,AGAINST
1529970762114818048,,guns should be banned,0,AGAINST
1543047955283906561,,guns should be banned,0,AGAINST
1529245140279230465,,guns should be banned,0,AGAINST
1530335563177287680,,guns should be banned,2,NEUTRAL
1529247063912992768,,guns should be banned,0,AGAINST
1544088468858421249,,guns should be banned,2,NEUTRAL
1530323440200212485,,guns should be banned,2,NEUTRAL
1543003997753077761,,guns should be banned,1,FAVOR
1529244881125642240,,guns should be banned,1,FAVOR
1540133528922312704,,guns should be banned,2,NEUTRAL
1530327446733692928,,guns should be banned,1,FAVOR
1536058993696727041,,guns should be banned,1,FAVOR
1534555861460430851,,guns should be banned,2,NEUTRAL
1529245202518532096,,guns should be banned,0,AGAINST
1529613115268075520,,guns should be banned,1,FAVOR
1532904513169915905,,guns should be banned,1,FAVOR
1541695282965991424,,guns should be banned,0,AGAINST
1532721354939703296,,guns should be banned,1,FAVOR
1540054316022497280,,guns should be banned,2,NEUTRAL
1534579381955354624,,guns should be banned,1,FAVOR
1539606154300444672,,guns should be banned,0,AGAINST
1539263994447503361,,guns should be banned,0,AGAINST
1530322656754429953,,guns should be banned,2,NEUTRAL
1539762553043173376,,guns should be banned,0,AGAINST
1529608150634369026,,guns should be banned,2,NEUTRAL
1540066799173222403,,guns should be banned,0,AGAINST
1540395304331223040,,guns should be banned,2,NEUTRAL
1539948134717079554,,guns should be banned,2,NEUTRAL
1529244072602439681,,guns should be banned,1,FAVOR
1534505993312280578,,guns should be banned,0,AGAINST
1536580579466129408,,guns should be banned,0,AGAINST
1535337006166704128,,guns should be banned,2,NEUTRAL
1534576901691428864,,guns should be banned,2,NEUTRAL
1540327203535085568,,guns should be banned,2,NEUTRAL
1530693738573406208,,guns should be banned,1,FAVOR
1529603365675704321,,guns should be banned,2,NEUTRAL
1534705017038417922,,guns should be banned,0,AGAINST
1529249318065950720,,guns should be banned,2,NEUTRAL
1539990870208008192,,guns should be banned,1,FAVOR
1529971135433129984,,guns should be banned,2,NEUTRAL
1536827582699560960,,guns should be banned,2,NEUTRAL
1532479628346281984,,guns should be banned,1,FAVOR
1539989811850891266,,guns should be banned,2,NEUTRAL
1529242816559316992,,guns should be banned,1,FAVOR
1544174912243470338,,guns should be banned,1,FAVOR
1530650227543199745,,guns should be banned,2,NEUTRAL
1539997857364729857,,guns should be banned,2,NEUTRAL
1529243944743276544,,guns should be banned,1,FAVOR
1535060053820026880,,guns should be banned,2,NEUTRAL
1532497400149037059,,guns should be banned,0,AGAINST
1530315972233633794,,guns should be banned,1,FAVOR
1544315535067713536,,guns should be banned,0,AGAINST
1540394780517027840,,guns should be banned,2,NEUTRAL
1538261681721049088,,guns should be banned,1,FAVOR
1529602295373127681,,guns should be banned,2,NEUTRAL
1536142105172647936,,guns should be banned,0,AGAINST
1533583525093466114,,guns should be banned,1,FAVOR
1544024307403296772,,guns should be banned,2,NEUTRAL
1529249494105088000,,guns should be banned,2,NEUTRAL
1534544925378785280,,guns should be banned,2,NEUTRAL
1544006295677612032,,guns should be banned,1,FAVOR
1533535770572738562,,guns should be banned,2,NEUTRAL
1529973143481245734,,guns should be banned,2,NEUTRAL
1539629536895188994,,guns should be banned,0,AGAINST
1544418955783049216,,guns should be banned,2,NEUTRAL
1539781477436620806,,guns should be banned,0,AGAINST
1541064173047652353,,guns should be banned,1,FAVOR
1529249216236863494,,guns should be banned,2,NEUTRAL
1532797429229101059,,guns should be banned,0,AGAINST
1533457105163890690,,guns should be banned,1,FAVOR
1529245404088393728,,guns should be banned,2,NEUTRAL
1544431512501862401,,guns should be banned,2,NEUTRAL
1534633126944710657,,guns should be banned,2,NEUTRAL
1534552919474831364,,guns should be banned,2,NEUTRAL
1534682209302392832,,guns should be banned,2,NEUTRAL
1529243688408211456,,guns should be banned,1,FAVOR
1532580578884657152,,guns should be banned,1,FAVOR
1532824168856551425,,guns should be banned,1,FAVOR
1536334986042810373,,guns should be banned,0,AGAINST
1529250232655126528,,guns should be banned,1,FAVOR
1529959387749572609,,guns should be banned,0,AGAINST
1540374335684284422,,guns should be banned,0,AGAINST
1529602470187606016,,guns should be banned,2,NEUTRAL
1541829308078903297,,guns should be banned,2,NEUTRAL
1534575569781854208,,guns should be banned,0,AGAINST
1532472139307180052,,guns should be banned,1,FAVOR
1544365303513112576,,guns should be banned,0,AGAINST
1542843701994586113,,guns should be banned,2,NEUTRAL
1534879845066215425,,guns should be banned,2,NEUTRAL
1529603495803990017,,guns should be banned,1,FAVOR
1530333679825739776,,guns should be banned,1,FAVOR
1534818733553815554,,guns should be banned,1,FAVOR
1540754541523521538,,guns should be banned,1,FAVOR
1532717563221889024,,guns should be banned,1,FAVOR
1533494720865136640,,guns should be banned,0,AGAINST
1530684009142943745,,guns should be banned,1,FAVOR
1532494709846953988,,guns should be banned,0,AGAINST
1530321476825456641,,guns should be banned,0,AGAINST
1539970827080179715,,guns should be banned,1,FAVOR
1535059599488737281,,guns should be banned,2,NEUTRAL
1533429611064852481,,guns should be banned,1,FAVOR
1529607879900151809,,guns should be banned,1,FAVOR
1530317082075844608,,guns should be banned,2,NEUTRAL
1539574085491085317,,guns should be banned,0,AGAINST
1532786742054502402,,guns should be banned,2,NEUTRAL
1533176827975548928,,guns should be banned,1,FAVOR
1543702793155973130,,guns should be banned,1,FAVOR
1536397852464775170,,guns should be banned,1,FAVOR
1544405898038087681,,guns should be banned,0,AGAINST
1539661165571088384,,guns should be banned,2,NEUTRAL
1541041803541061632,,guns should be banned,0,AGAINST
1530324373441114112,,guns should be banned,0,AGAINST
1542228628225900544,,guns should be banned,2,NEUTRAL
1542321558701584384,,guns should be banned,2,NEUTRAL
1536071502189277188,,guns should be banned,0,AGAINST
1540185712271806465,,guns should be banned,0,AGAINST
1540791162641887233,,guns should be banned,2,NEUTRAL
1529605828096974850,,guns should be banned,1,FAVOR
1539642573651836930,,guns should be banned,2,NEUTRAL
1540745361945493504,,guns should be banned,0,AGAINST
1536738246834720769,,guns should be banned,2,NEUTRAL
1535386092408475648,,guns should be banned,2,NEUTRAL
1544362110850928646,,guns should be banned,2,NEUTRAL
1534995623694458888,,guns should be banned,1,FAVOR
1532668237963579394,,guns should be banned,0,AGAINST
1529242972973420544,,guns should be banned,1,FAVOR
1536068061589012480,,guns should be banned,2,NEUTRAL
1529973826867585025,,guns should be banned,2,NEUTRAL
1534656701256806400,,guns should be banned,2,NEUTRAL
1534552315788664833,,guns should be banned,2,NEUTRAL
1533565580707512320,,guns should be banned,2,NEUTRAL
1534667284903600128,,guns should be banned,1,FAVOR
1536496821131935744,,guns should be banned,2,NEUTRAL
1539414714886897664,,guns should be banned,0,AGAINST
1536304273113358336,,guns should be banned,2,NEUTRAL
1530667313531191296,,guns should be banned,1,FAVOR
1538892984510566400,,guns should be banned,2,NEUTRAL
1532577935818899456,,guns should be banned,1,FAVOR
1529250434908553217,,guns should be banned,1,FAVOR
1532870402044723200,,guns should be banned,0,AGAINST
1532796004570890242,,guns should be banned,2,NEUTRAL
1539948534736248833,,guns should be banned,1,FAVOR
1529599765104705537,,guns should be banned,1,FAVOR
1542494256425746432,,guns should be banned,1,FAVOR
1540537541635543042,,guns should be banned,2,NEUTRAL
1534640653283606528,,guns should be banned,2,NEUTRAL
1535043419608842249,,guns should be banned,2,NEUTRAL
1544284566164307968,,guns should be banned,2,NEUTRAL
1533456173889753088,,guns should be banned,1,FAVOR
1540380022401142785,,guns should be banned,0,AGAINST
1539947167753854977,,guns should be banned,1,FAVOR
1529597738953891841,,guns should be banned,1,FAVOR
1539412449534828544,,guns should be banned,2,NEUTRAL
1529609484762488833,,guns should be banned,0,AGAINST
1532558615441285120,,guns should be banned,1,FAVOR
1540392194439356417,,guns should be banned,0,AGAINST
1544058636447764484,,guns should be banned,1,FAVOR
1544159031958323201,,guns should be banned,2,NEUTRAL
1529966370951143424,,guns should be banned,1,FAVOR
1541572464253308930,,guns should be banned,0,AGAINST
1532759199981109248,,guns should be banned,0,AGAINST
1544453788420931584,,guns should be banned,0,AGAINST
1543802881350017026,,guns should be banned,1,FAVOR
1532522432501784579,,guns should be banned,2,NEUTRAL
1534736940410486785,,guns should be banned,2,NEUTRAL
1530324315819741185,,guns should be banned,1,FAVOR
1534672804854976512,,guns should be banned,1,FAVOR
1535305073391280133,,guns should be banned,0,AGAINST
1534558248224686080,,guns should be banned,1,FAVOR
1536038608544616449,,guns should be banned,2,NEUTRAL
1537084400327876608,,guns should be banned,2,NEUTRAL
1540695907703951360,,guns should be banned,2,NEUTRAL
1540783790271897602,,guns should be banned,2,NEUTRAL
1534933576256471040,,guns should be banned,0,AGAINST
1545310849253814272,,guns should be banned,1,FAVOR
1544456139324198912,,guns should be banned,1,FAVOR
1544453453639991301,,guns should be banned,0,AGAINST
1544794156953792512,,guns should be banned,0,AGAINST
1553262650485882880,,guns should be banned,0,AGAINST
1544094664294375424,,guns should be banned,2,NEUTRAL
1544445161060855808,,guns should be banned,1,FAVOR
1544106141462024192,,guns should be banned,1,FAVOR
1544740141885005824,,guns should be banned,2,NEUTRAL
1545412858002956289,,guns should be banned,2,NEUTRAL
1544089677380173826,,guns should be banned,2,NEUTRAL
1545518219028582402,,guns should be banned,1,FAVOR
1549339107683344392,,guns should be banned,2,NEUTRAL
1544105440342151170,,guns should be banned,0,AGAINST
1549077622822428673,,guns should be banned,1,FAVOR
1544094023643643904,,guns should be banned,1,FAVOR
1551547683093061632,,guns should be banned,1,FAVOR
1544465306957090816,,guns should be banned,1,FAVOR
1545719913066639361,,guns should be banned,1,FAVOR
1547223589409136643,,guns should be banned,2,NEUTRAL
1545188217242017794,,guns should be banned,1,FAVOR
1544092064375267328,,guns should be banned,2,NEUTRAL
1547471832554635264,,guns should be banned,1,FAVOR
1544817169254551553,,guns should be banned,1,FAVOR
1544094326078283777,,guns should be banned,2,NEUTRAL
1544088917430788096,,guns should be banned,2,NEUTRAL
1549609281753841666,,guns should be banned,0,AGAINST
1544832642587164672,,guns should be banned,2,NEUTRAL
1545079852448944128,,guns should be banned,2,NEUTRAL
1549120650060500992,,guns should be banned,2,NEUTRAL
1544462439600664578,,guns should be banned,1,FAVOR
1544430897616883713,,guns should be banned,1,FAVOR
1545454686395781120,,guns should be banned,2,NEUTRAL
1544101860952477698,,guns should be banned,1,FAVOR
1545014624394903553,,guns should be banned,2,NEUTRAL
1555634528836030464,,guns should be banned,0,AGAINST
1544090738656428036,,guns should be banned,0,AGAINST
1544756526023430145,,guns should be banned,1,FAVOR
1557461943560163328,,guns should be banned,0,AGAINST
1544450178752647171,,guns should be banned,2,NEUTRAL
1545249132234915840,,guns should be banned,2,NEUTRAL
1552370628493283330,,guns should be banned,2,NEUTRAL
1544090770596155392,,guns should be banned,2,NEUTRAL
1559131658128953344,,guns should be banned,1,FAVOR
1544737453671579649,,guns should be banned,1,FAVOR
1544096723538264064,,guns should be banned,2,NEUTRAL
1544098553072582659,,guns should be banned,0,AGAINST
1546838458274136064,,guns should be banned,2,NEUTRAL
1544089314606342144,,guns should be banned,0,AGAINST
1545187175679098887,,guns should be banned,1,FAVOR
1397656838712266754,,guns should be banned,1,FAVOR
1397953825391120387,,guns should be banned,1,FAVOR
1397633972218187778,,guns should be banned,0,AGAINST
1397969724122742791,,guns should be banned,0,AGAINST
1397680097507741697,,guns should be banned,0,AGAINST
1397681093768318980,,guns should be banned,2,NEUTRAL
1397672366046691335,,guns should be banned,2,NEUTRAL
1397637151198679040,,guns should be banned,1,FAVOR
1397665092657991683,,guns should be banned,0,AGAINST
1398511570259480577,,guns should be banned,2,NEUTRAL
1397640161760923648,,guns should be banned,2,NEUTRAL
1397901470813409281,,guns should be banned,1,FAVOR
1398412169516142593,,guns should be banned,0,AGAINST
1397626998596333568,,guns should be banned,1,FAVOR
1397643269601861632,,guns should be banned,1,FAVOR
1397656440660062209,,guns should be banned,2,NEUTRAL
1397668330723430400,,guns should be banned,0,AGAINST
1397630576077770758,,guns should be banned,2,NEUTRAL
1398314125852168192,,guns should be banned,2,NEUTRAL
1397622360237301763,,guns should be banned,1,FAVOR
1397681305580621827,,guns should be banned,1,FAVOR
1374505388897304580,,guns should be banned,2,NEUTRAL
1374115751993487370,,guns should be banned,1,FAVOR
1374116879694970882,,guns should be banned,2,NEUTRAL
1374120199247572994,,guns should be banned,0,AGAINST
1374146450003726347,,guns should be banned,1,FAVOR
1377703011313672195,,guns should be banned,1,FAVOR
1375150922142150659,,guns should be banned,1,FAVOR
1375130034445357062,,guns should be banned,0,AGAINST
1379628407634337794,,guns should be banned,2,NEUTRAL
1374140581958533122,,guns should be banned,0,AGAINST
1374499326056009740,,guns should be banned,1,FAVOR
1375196001321947136,,guns should be banned,2,NEUTRAL
1374501547455909909,,guns should be banned,1,FAVOR
1374842029868339203,,guns should be banned,0,AGAINST
1374127734696210433,,guns should be banned,0,AGAINST
1374482861835706376,,guns should be banned,1,FAVOR
1374846856308649992,,guns should be banned,2,NEUTRAL
1374494869633179654,,guns should be banned,2,NEUTRAL
1375191485583347720,,guns should be banned,1,FAVOR
1382097885265760259,,guns should be banned,2,NEUTRAL
1375071271894024199,,guns should be banned,2,NEUTRAL
1374116562181951499,,guns should be banned,1,FAVOR
1385249087797096451,,guns should be banned,2,NEUTRAL
1374840680527323146,,guns should be banned,0,AGAINST
1374865732714995712,,guns should be banned,2,NEUTRAL
1383849301357465604,,guns should be banned,1,FAVOR
1374844090307776519,,guns should be banned,1,FAVOR
1374508182848958464,,guns should be banned,0,AGAINST
1375493508270747648,,guns should be banned,1,FAVOR
1376707583109648389,,guns should be banned,1,FAVOR
1374815663613734917,,guns should be banned,0,AGAINST
1380887327589928964,,guns should be banned,0,AGAINST
1376608648055685124,,guns should be banned,1,FAVOR
1374482745804554240,,guns should be banned,2,NEUTRAL
1376357842194624516,,guns should be banned,0,AGAINST
1374835497432911879,,guns should be banned,2,NEUTRAL
1383032450268475399,,guns should be banned,2,NEUTRAL
1376257685251850243,,guns should be banned,2,NEUTRAL
1380210417549541380,,guns should be banned,0,AGAINST
1375184389055733763,,guns should be banned,2,NEUTRAL
1377344132797005826,,guns should be banned,1,FAVOR
1375076447887503362,,guns should be banned,2,NEUTRAL
1376518091421667330,,guns should be banned,2,NEUTRAL
1376310757655257090,,guns should be banned,2,NEUTRAL
1383876573808320526,,guns should be banned,2,NEUTRAL
1380816627390906375,,guns should be banned,1,FAVOR
1377380177928286208,,guns should be banned,2,NEUTRAL
1374126261593726976,,guns should be banned,1,FAVOR
1374796065602478095,,guns should be banned,1,FAVOR
1375221921906835456,,guns should be banned,0,AGAINST
1384547664050675713,,guns should be banned,2,NEUTRAL
1376296359775535105,,guns should be banned,1,FAVOR
1374140700095254531,,guns should be banned,0,AGAINST
1376272422614097920,,guns should be banned,0,AGAINST
1375618519547568131,,guns should be banned,1,FAVOR
1374482913933152257,,guns should be banned,2,NEUTRAL
1387052806520152067,,guns should be banned,0,AGAINST
1383097410260328448,,guns should be banned,1,FAVOR
1374786944941617155,,guns should be banned,2,NEUTRAL
1374131801132650496,,guns should be banned,2,NEUTRAL
1380554818905800708,,guns should be banned,1,FAVOR
1374800938460921859,,guns should be banned,1,FAVOR
1376451869795553280,,guns should be banned,2,NEUTRAL
1374798769728917513,,guns should be banned,1,FAVOR
1374798296846241792,,guns should be banned,0,AGAINST
1387812233623703552,,guns should be banned,1,FAVOR
1375138856643747841,,guns should be banned,1,FAVOR
1383821938439507968,,guns should be banned,0,AGAINST
1374787319593508864,,guns should be banned,1,FAVOR
1375193206703284226,,guns should be banned,1,FAVOR
1374122787418292225,,guns should be banned,2,NEUTRAL
1378050709036310531,,guns should be banned,0,AGAINST
1374507528889856000,,guns should be banned,1,FAVOR
1380545024723722241,,guns should be banned,1,FAVOR
1383161524303261700,,guns should be banned,1,FAVOR
1374480541324484612,,guns should be banned,1,FAVOR
1374136858817527816,,guns should be banned,2,NEUTRAL
1375857154461106176,,guns should be banned,2,NEUTRAL
1375123543294423041,,guns should be banned,2,NEUTRAL
1374502755751010307,,guns should be banned,2,NEUTRAL
1378312014448238595,,guns should be banned,0,AGAINST
1376309001072340993,,guns should be banned,1,FAVOR
1375150410898489350,,guns should be banned,2,NEUTRAL
1374144081111187458,,guns should be banned,0,AGAINST
1374791995982540801,,guns should be banned,0,AGAINST
1387879927941320704,,guns should be banned,2,NEUTRAL
1376730011856605185,,guns should be banned,2,NEUTRAL
1376327958806298631,,guns should be banned,1,FAVOR
1374495873883774976,,guns should be banned,2,NEUTRAL
1374499016617074692,,guns should be banned,0,AGAINST
1374129327265218563,,guns should be banned,0,AGAINST
1379910622662569985,,guns should be banned,2,NEUTRAL
1383412324103454723,,guns should be banned,2,NEUTRAL
1376617675879804931,,guns should be banned,2,NEUTRAL
1374846101946310663,,guns should be banned,0,AGAINST
1374131660250353674,,guns should be banned,1,FAVOR
1374785935020277760,,guns should be banned,0,AGAINST
1374505658217734144,,guns should be banned,1,FAVOR
1375346746985832450,,guns should be banned,2,NEUTRAL
1374800536982097923,,guns should be banned,1,FAVOR
1375563446545231879,,guns should be banned,2,NEUTRAL
1374833710151966730,,guns should be banned,2,NEUTRAL
1374484231737413637,,guns should be banned,2,NEUTRAL
1377615499597656064,,guns should be banned,1,FAVOR
1374500033408634883,,guns should be banned,2,NEUTRAL
1377888368780922882,,guns should be banned,1,FAVOR
1532717184425795591,,guns should be banned,0,AGAINST
1532146874735415296,,guns should be banned,2,NEUTRAL
1532404247614181379,,guns should be banned,1,FAVOR
1544201603531657216,,guns should be banned,2,NEUTRAL
1532575806135930893,,guns should be banned,2,NEUTRAL
1532140487024513024,,guns should be banned,0,AGAINST
1532737822008000512,,guns should be banned,0,AGAINST
1532149557223628803,,guns should be banned,2,NEUTRAL
1532773956687634437,,guns should be banned,2,NEUTRAL
1532424635924500489,,guns should be banned,1,FAVOR
1532148069504012293,,guns should be banned,2,NEUTRAL
1532430961920552960,,guns should be banned,2,NEUTRAL
1532494790092201985,,guns should be banned,1,FAVOR
1544375648554102784,,guns should be banned,0,AGAINST
1532144178708328448,,guns should be banned,1,FAVOR
1532137711108227073,,guns should be banned,2,NEUTRAL
1532449993487011840,,guns should be banned,2,NEUTRAL
1532530969248407564,,guns should be banned,0,AGAINST
1532148176093863936,,guns should be banned,2,NEUTRAL
1532142508670525440,,guns should be banned,1,FAVOR
1532147132672655362,,guns should be banned,1,FAVOR
1532146405242028032,,guns should be banned,1,FAVOR
1532148023903637505,,guns should be banned,2,NEUTRAL
1532137526688944129,,guns should be banned,1,FAVOR
1532539671942676481,,guns should be banned,2,NEUTRAL
1532145604863766528,,guns should be banned,2,NEUTRAL
1532144723871293441,,guns should be banned,1,FAVOR
1535090599866638347,,guns should be banned,0,AGAINST
1532414268695629832,,guns should be banned,2,NEUTRAL
1534693167240462336,,guns should be banned,0,AGAINST
1532142450625724417,,guns should be banned,1,FAVOR
1532144813847494658,,guns should be banned,2,NEUTRAL
1532439475040579585,,guns should be banned,2,NEUTRAL
1532143812688105472,,guns should be banned,1,FAVOR
1532512281619099649,,guns should be banned,1,FAVOR
1532148078161055744,,guns should be banned,1,FAVOR
1532499291390070801,,guns should be banned,1,FAVOR
1532144877433245696,,guns should be banned,1,FAVOR
1532682448328441856,,guns should be banned,1,FAVOR
1532137525103427584,,guns should be banned,1,FAVOR
1532582309580374017,,guns should be banned,1,FAVOR
1532520244727652352,,guns should be banned,1,FAVOR
1532139188434440192,,guns should be banned,1,FAVOR
