Id,Text,Query,Label,LabelStr
1533517352234471428,,guns should be regulated,1,FAVOR
1544089773190660096,,guns should be regulated,1,FAVOR
1535072678226579456,,guns should be regulated,1,FAVOR
1535796013843488769,,guns should be regulated,2,NEUTRAL
1534672897192640514,,guns should be regulated,1,FAVOR
1532753897181282304,,guns should be regulated,1,FAVOR
1533454224784338946,,guns should be regulated,2,NEUTRAL
1539999613217914880,,guns should be regulated,0,AGAINST
1544046551575760900,,guns should be regulated,2,NEUTRAL
1544431003606962181,,guns should be regulated,2,NEUTRAL
1532524851864522758,,guns should be regulated,1,FAVOR
1535848887596068865,,guns should be regulated,2,NEUTRAL
1538354106238128128,,guns should be regulated,1,FAVOR
1533485916890845187,,guns should be regulated,2,NEUTRAL
1536434104824221696,,guns should be regulated,2,NEUTRAL
1529245535042867200,,guns should be regulated,1,FAVOR
1534842550028275712,,guns should be regulated,0,AGAINST
1542574409478807558,,guns should be regulated,1,FAVOR
1534580011948298240,,guns should be regulated,0,AGAINST
1529245255299571713,,guns should be regulated,1,FAVOR
1533194855442259968,,guns should be regulated,2,NEUTRAL
1544080237729808385,,guns should be regulated,1,FAVOR
1529245713128906752,,guns should be regulated,1,FAVOR
1534571350576070657,,guns should be regulated,1,FAVOR
1544421614636392448,,guns should be regulated,2,NEUTRAL
1534603235302031360,,guns should be regulated,1,FAVOR
1535273680246169600,,guns should be regulated,1,FAVOR
1532507715842473996,,guns should be regulated,0,AGAINST
1537233802979733504,,guns should be regulated,1,FAVOR
1534786925764259841,,guns should be regulated,1,FAVOR
1539295493703999495,,guns should be regulated,0,AGAINST
1543680812867932160,,guns should be regulated,0,AGAINST
1544342021049323520,,guns should be regulated,0,AGAINST
1542166542187696129,,guns should be regulated,0,AGAINST
1544166983767392256,,guns should be regulated,1,FAVOR
1532809893840932864,,guns should be regulated,1,FAVOR
1533306977509552128,,guns should be regulated,1,FAVOR
1534588662176006145,,guns should be regulated,1,FAVOR
1529249651206942720,,guns should be regulated,1,FAVOR
1539991672217427969,,guns should be regulated,2,NEUTRAL
1529599426393788419,,guns should be regulated,0,AGAINST
1535119810341638145,,guns should be regulated,0,AGAINST
1529961797469495301,,guns should be regulated,2,NEUTRAL
1539500077747687424,,guns should be regulated,2,NEUTRAL
1540026608593010688,,guns should be regulated,1,FAVOR
1539141559026954241,,guns should be regulated,1,FAVOR
1530650739764240386,,guns should be regulated,1,FAVOR
1532533828794843136,,guns should be regulated,1,FAVOR
1534985578663624723,,guns should be regulated,2,NEUTRAL
1529247736872087552,,guns should be regulated,1,FAVOR
1542567095204020225,,guns should be regulated,0,AGAINST
1533156816812531713,,guns should be regulated,1,FAVOR
1536059856876101632,,guns should be regulated,1,FAVOR
1536078080426614784,,guns should be regulated,2,NEUTRAL
1535007154670821379,,guns should be regulated,2,NEUTRAL
1533492099768668163,,guns should be regulated,2,NEUTRAL
1536886828443246595,,guns should be regulated,1,FAVOR
1529605961870188544,,guns should be regulated,1,FAVOR
1536300473220837379,,guns should be regulated,1,FAVOR
1544100335836348417,,guns should be regulated,1,FAVOR
1534679956483080192,,guns should be regulated,1,FAVOR
1529246219888955401,,guns should be regulated,1,FAVOR
1537024807182782465,,guns should be regulated,1,FAVOR
1536290100241309696,,guns should be regulated,2,NEUTRAL
1534989545472671744,,guns should be regulated,0,AGAINST
1540351341083721732,,guns should be regulated,1,FAVOR
1534364404656898048,,guns should be regulated,2,NEUTRAL
1533067450702610433,,guns should be regulated,2,NEUTRAL
1532754976379768833,,guns should be regulated,2,NEUTRAL
1536880795083751425,,guns should be regulated,1,FAVOR
1536012775025147904,,guns should be regulated,2,NEUTRAL
1529610837320769538,,guns should be regulated,1,FAVOR
1544038768927129601,,guns should be regulated,2,NEUTRAL
1544160414799638528,,guns should be regulated,2,NEUTRAL
1536548112315076608,,guns should be regulated,1,FAVOR
1534549764951490560,,guns should be regulated,1,FAVOR
1529963827089006596,,guns should be regulated,1,FAVOR
1532912241179340805,,guns should be regulated,0,AGAINST
1529249987841953795,,guns should be regulated,1,FAVOR
1540361658463404032,,guns should be regulated,1,FAVOR
1535337698851901446,,guns should be regulated,1,FAVOR
1536474178618007552,,guns should be regulated,0,AGAINST
1540081641389002753,,guns should be regulated,0,AGAINST
1533092679524962306,,guns should be regulated,1,FAVOR
1529249211715407873,,guns should be regulated,0,AGAINST
1532849679066873856,,guns should be regulated,1,FAVOR
1539441673566138368,,guns should be regulated,0,AGAINST
1544039866710855686,,guns should be regulated,0,AGAINST
1539015078535696384,,guns should be regulated,1,FAVOR
1533580207499657216,,guns should be regulated,1,FAVOR
1535977228361682951,,guns should be regulated,0,AGAINST
1530335923254222849,,guns should be regulated,1,FAVOR
1539255801067540480,,guns should be regulated,2,NEUTRAL
1541705210489438209,,guns should be regulated,0,AGAINST
1537198611439792128,,guns should be regulated,1,FAVOR
1537542731186192386,,guns should be regulated,1,FAVOR
1543638171568771073,,guns should be regulated,2,NEUTRAL
1543367592147968000,,guns should be regulated,2,NEUTRAL
1534708347739447297,,guns should be regulated,0,AGAINST
1540722882963046400,,guns should be regulated,2,NEUTRAL
1529249269701558273,,guns should be regulated,2,NEUTRAL
1536743442516037634,,guns should be regulated,1,FAVOR
1539571282987057152,,guns should be regulated,0,AGAINST
1536523492211957761,,guns should be regulated,1,FAVOR
1532571257887199238,,guns should be regulated,2,NEUTRAL
1544345589634433024,,guns should be regulated,1,FAVOR
1544398461080141825,,guns should be regulated,2,NEUTRAL
1533304740968566786,,guns should be regulated,1,FAVOR
1537159628265762816,,guns should be regulated,1,FAVOR
1540048925960331265,,guns should be regulated,0,AGAINST
1539895296267649024,,guns should be regulated,0,AGAINST
1530320295554318338,,guns should be regulated,2,NEUTRAL
1535008180417224727,,guns should be regulated,1,FAVOR
1529245312728059904,,guns should be regulated,1,FAVOR
1535726898298380293,,guns should be regulated,2,NEUTRAL
1529607224661786625,,guns should be regulated,1,FAVOR
1540044277694300161,,guns should be regulated,2,NEUTRAL
1534643975059120131,,guns should be regulated,1,FAVOR
1532910605803331586,,guns should be regulated,0,AGAINST
1532571721924022273,,guns should be regulated,0,AGAINST
1541483650000293890,,guns should be regulated,2,NEUTRAL
1544256424447975424,,guns should be regulated,1,FAVOR
1539988149132316677,,guns should be regulated,0,AGAINST
1542240431773212674,,guns should be regulated,1,FAVOR
1529964631640395776,,guns should be regulated,1,FAVOR
